Doc ID,Filer Name,Member Name,State,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500013045,John Stipicevic,"McCarthy, Kevin",CA,23,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013046,Joyce Meyer,"Ryan, Paul",WI,1,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013047,Augustine T. Smythe,"Ryan, Paul",WI,1,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013048,Pam Stevens,"McMorris Rodgers, Cathy",WA,5,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013049,Evan McMullin,"McMorris Rodgers, Cathy",WA,5,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013050,Rebecca Mark,"McMorris Rodgers, Cathy",WA,5,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013052,Sean McLaughlin,"Chaffetz, Jason",UT,3,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013053,Jason Knox,"Bishop, Rob",UT,1,2015,"Hershey, PA",Original,1/14/2015,1/15/2015,The Congressional Institute
500013054,Brendan Shields,"McCaul, Michael",TX,10,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013055,Rebecca Mark,"McMorris Rodgers, Cathy",WA,5,2015,"Las Vegas, NV",Original,1/7/2015,1/8/2015,Consumer Electronics Association
500013056,Tim Murphy,"Murphy, Tim",PA,18,2015,"New York, NY",Original,1/22/2015,1/23/2015,"Alexandria Real Estate Equities, Inc."
500013058,Brendan Buck,"Ryan, Paul",WI,1,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013059,Juliane Carter Sullivan,"Kline, John",MN,2,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013060,Shelley H. Husband,"Goodlatte, Bob",VA,6,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013061,Becky Tallent,"Boehner, John A.",OH,8,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013062,Susan Mosychuk,"Murphy, Tim",PA,18,2015,"New York, NY",Original,1/22/2015,1/23/2015,"Alexandria Real Estate Equities, Inc."
500013064,Christian Morgan,"Wagner, Ann",MO,2,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013065,John Conyers,"Conyers, John",MI,13,2015,"Battle Creek, MI",Original,1/17/2015,1/17/2015,JONAH Battle Creek
500013065,John Conyers,"Conyers, John",MI,13,2015,"Kalamazoo, MI",Original,1/17/2015,1/17/2015,JONAH Battle Creek
500013068,Viva Hammer,"Ryan, Paul",WI,1,2015,"Houston, TX",Original,1/29/2015,2/1/2015,American Bar Association
500013069,Brandon Renz,"Foxx, Virginia",NC,5,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013070,"F. James Sensenbrenner, Jr.","Sensenbrenner, F.",WI,5,2015,"Seoul, South Korea",Original,1/29/2015,2/2/2015,US-Japan-South Korea Legislative Exchange Program at George Washington University under a Grant from
500013071,Patrick Leopold,"Jenkins, Lynn",KS,2,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013072,Sean P. McLaughlin,"Chaffetz, Jason",UT,3,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013073,David Redl,"Upton, Fred",MI,6,2015,"New York, NY",Original,1/26/2015,1/26/2015,Practising Law Institute
500013074,Brian MacDonald,"Walden, Greg",OR,2,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013075,Patrick Leopold,"Jenkins, Lynn",KS,2,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013076,Christopher P. Bertram,"Shuster, Bill",PA,9,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013077,David G. Bowser,"Walters, Mimi",CA,45,2015,"Hershey, PA",Original,1/14/2015,1/16/2015,The Congressional Institute
500013078,Bob Goodlatte,"Goodlatte, Bob",VA,6,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013079,Doug Lamborn,"Lamborn, Doug",CO,5,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013080,"Earl L. ""Buddy"" Carter","Carter, Earl",GA,1,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013081,Sean Moran,"Miller, Candice S.",MI,10,2015,"Hershey, PA",Amendment,1/14/2015,1/15/2015,The Congressional Institute
500013082,Tim Walberg,"Walberg, Tim",MI,7,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013083,Paul A. Gosar,"Gosar, Paul",AZ,4,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013084,Lynn A. Westmoreland,"Westmoreland, Lynn A.",GA,3,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013085,Andre Castro,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013086,Jon Oehman,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013087,Thomas P. Sheehy,"Royce, Edward",CA,39,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013088,Jessica Harrison,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013089,Mo Brooks,"Brooks, Mo",AL,5,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013090,Jeff Morehouse,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013091,Kelly Craven,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013092,Charlotte Ivancic,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013093,Brad Bailey,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013094,Kevin Smith,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013095,Cindy Herrle,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013096,Anne Thorsen,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013097,Bill Flores,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013098,Renee L. Ellmers,"Ellmers, Renee L.",NC,2,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013099,Rebekah Armstrong,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013100,Tom Andrews,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013101,Trevor Kolego,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013102,Andrew Shaw,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013103,David Stewart,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013104,Mike Sommers,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013105,Steve Chabot,"Chabot, Steve",OH,1,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013106,Becky Tallent,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013107,Marlin A. Stutzman,"Stutzman, Marlin A.",IN,3,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013108,Hugh Nathanial Halpern,"Sessions, Pete",TX,32,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013109,Jeff Shockey,"Nunes, Devin",CA,22,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013110,Michael Steel,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013111,Robert Pittenger,"Pittenger, Robert",NC,9,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013112,Annie Palisi,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013113,Jeb Hensarling,"Hensarling, Jeb",TX,5,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013114,Jody B. Hice,"Hice, Jody",GA,10,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013115,Billy Long,"Long, Billy",MO,7,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013116,Jeff Duncan,"Duncan, Jeff",SC,3,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013117,Michael C. Burgess,"Burgess, Michael",TX,26,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013118,Lamar Smith,"Smith, Lamar",TX,21,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013119,Steve Scalise,"Scalise, Steve",LA,1,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013120,Bruce Westerman,"Westerman, Bruce",AR,4,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013121,Joaquin Castro,"Castro, Joaquin",TX,20,2015,"Los Angeles, CA",Original,1/28/2015,1/31/2015,"Maher Live, Inc."
500013123,Steve King,"King, Steve",IA,4,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013124,Mark Meadows,"Meadows, Mark",NC,11,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013125,Darrell E. Issa,"Issa, Darrell",CA,49,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013126,Christian Morgan,"Wagner, Ann",MO,2,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013127,Glenn Grothman,"Grothman, Glenn",WI,6,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013128,Patrick T. McHenry,"McHenry, Patrick",NC,10,2015,"Middleburg, VA",Original,1/29/2015,1/29/2015,The Heritage Foundation
500013129,Ryan Day,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013130,Richard Hudson,"Hudson, Richard",NC,8,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013131,Michael Steel,"Boehner, John A.",OH,8,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013132,Joseph R. Pitts,"Pitts, Joseph R.",PA,16,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013133,Dave Brat,"Brat, Dave",VA,7,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013134,Madeleine Z. Bordallo,"Bordallo, Madeleine",GU,0,2015,"Seoul, South Korea",Original,1/29/2015,2/2/2015,US-Japan-South Korea Legislative Exchange Program
500013135,"Henry C. ""Hank"" Johnson","Johnson, Henry",GA,4,2015,"Seoul, South Korea",Original,1/30/2015,2/2/2015,US-Japan-South Korea Legislative Exchange Program
500013136,Nicholas Rodman,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013138,David Young,"Young, David",IA,3,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013139,Tom McClintock,"McClintock, Tom",CA,4,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013140,Kelley Hudak,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013141,Gary J. Palmer,"Palmer, Gary",AL,6,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013142,Shelley H. Husband,"Goodlatte, Bob",VA,6,2015,"Hershey, PA",Amendment,1/14/2015,1/16/2015,The Congressional Institute
500013143,Matthew Dickerson,"Flores, Bill",TX,17,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013144,Andy Harris,"Harris, Andy",MD,1,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013145,Randy Neugebauer,"Neugebauer, Randy",TX,19,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013146,Luke Messer,"Messer, Luke",IN,6,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
500013147,Gregg Harper,"Harper, Gregg",MS,3,2015,"Middleburg, VA",Original,1/28/2015,1/30/2015,The Heritage Foundation
500013148,Randy K. Weber,"Weber, Randy",TX,14,2015,"Middleburg, VA",Original,1/28/2015,1/29/2015,The Heritage Foundation
