Doc ID,Filer Name,Member Name,State,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500008598,Lee Terry,"Terry, Lee",NE,2,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008599,Arthur D. Sidney,"Johnson, Henry",GA,4,2013,"Atlanta, GA",Original,1/7/2013,1/9/2013,Consumer Electronics Association
500008599,Arthur D. Sidney,"Johnson, Henry",GA,4,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,Consumer Electronics Association
500008600,Gerry Connolly,"Connolly, Gerald",VA,11,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,CES Government 2013/Government Business Executive Forum (GBEF)
500008601,James Walkinshaw,"Connolly, Gerald",VA,11,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,CES Government 2013/Government Business Executive Forum (GBEF)
500008602,Ja'Ron Smith,"Scalise, Steve",LA,1,2013,"Las Vegas, NV",Original,1/9/2013,1/12/2013,Consumer Electronics Association
500008608,Julie Peller,"Miller, George",CA,11,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008609,John E. Martin,"Roe, David",TN,1,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,Alliance for Health Reform - funded through a grant from The Commonwealth Fund
500008610,Neil Fried,"Upton, Fred",MI,6,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008611,David Redl,"Upton, Fred",MI,6,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008612,Curtis E. Rhyne,"Scalise, Steve",LA,1,2013,"Las Vegas, NV",Original,1/9/2013,1/12/2013,Consumer Electronics Association
500008613,Frederick Hill,"Issa, Darrell",CA,49,2013,"Las Vegas, NV",Original,1/6/2013,1/9/2013,Consumer Electronics Association
500008618,Peter DeFazio,"DeFazio, Peter",OR,4,2013,"Las Vegas, NV",Original,1/7/2013,1/8/2013,Consumer Electronics Association
500008619,Robert L. Simmons II,"McKeon, Howard P. ""Buck""",CA,25,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008620,Noberto Salinas,"Conyers, John",MI,13,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,Consumer Electronics Association
500008621,Sheila Jackson Lee,"Jackson Lee, Sheila",TX,18,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008622,Michael Hayes,"DeFazio, Peter",OR,4,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,Consumer Electronics Association (CEA)
500008623,Joe Barton,"Barton, Joe",TX,6,2013,"Ft. Lauderdale, FL",Original,1/11/2013,1/13/2013,Alliance for Health Reform - funded through a grant from The Commonwealth Fund
500008624,Harley Geiger,"Lofgren, Zoe",CA,19,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008625,Jim McDermott,"McDermott, Jim",WA,7,2013,"Ft. Lauderdale, FL",Original,1/11/2013,1/13/2013,"Alliance for Health Reform, funded through a grant from The Commonwealth Fund"
500008626,Michael Honda,"Honda, Michael M.",CA,17,2013,"Seoul, South Korea",Original,1/5/2013,1/11/2013,US-Japan-South Korea Legislative Exchange Program under a grant from the Japan-US Friendship Commiss
500008627,Stephanie Y. Moore,"Conyers, John",MI,13,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,Consumer Electronics Association
500008628,James Moran,"Moran, James P.",VA,8,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,CES Government/Government Business Executive Forum
500008629,Austin Durrer,"Moran, James P.",VA,8,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,CES Government/Government Business Executive Forum
500008630,Jason G. Everett,"Conyers, John",MI,13,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,Consumer Electronics Association
500008631,Madeleine Z. Bordallo,"Bordallo, Madeleine",GU,0,2013,"Seoul, South Korea",Original,1/7/2013,1/11/2013,US-Japan-South Korea Legislative Exchange Program under a grant
500008632,Gary Andres,"Upton, Fred",MI,6,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008633,John Shimkus,"Shimkus, John",IL,15,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008634,Laurent Crenshaw,"Issa, Darrell",CA,49,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008635,James Bergeron,"Kline, John",MN,2,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008636,Amy Jones,"Kline, John",MN,2,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008637,Brian Melnyk,"Kline, John",MN,2,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008638,Vishal Amin,"Goodlatte, Bob",VA,6,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008639,David Whitney,"Goodlatte, Bob",VA,6,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008640,John E. Martin,"Roe, David",TN,1,2013,"Fort Lauderdale, FL",Amendment,1/11/2013,1/13/2013,Alliance for Health Reform-funded through a grant from The Commonwealth Fund
500008641,David Roe,"Roe, David",TN,1,2013,"Fort Lauderdale, FL",Amendment,1/11/2013,1/13/2013,Alliance for Health Reform
500008642,Michael Platt,"Blackburn, Marsha",TN,7,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008643,Edward F. McDonald,"Coble, Howard",NC,6,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008645,Joshua Lynch,"Blackburn, Marsha",TN,7,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008646,Henry Cuellar,"Cuellar, Henry",TX,28,2013,"Baku, Republic of Azerbaijan",Original,1/5/2013,1/13/2013,Turquoise Council of Americans and Eurasians
500008646,Henry Cuellar,"Cuellar, Henry",TX,28,2013,"Istanbul, Turkey",Original,1/5/2013,1/13/2013,Turquoise Council of Americans and Eurasians
500008647,Jonathan Hayes,"Southerland, Steve",FL,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008648,Rich Williams,"Miller, George",CA,11,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008649,Leslie Goodman,"Foxx, Virginia",NC,5,2013,"Charlotte, NC",Original,1/16/2013,1/17/2013,"Jobs for the Future, the Joyce Foundation"
500008650,Leslie Goodman,"Foxx, Virginia",NC,5,2013,"Owings Mills, MD",Original,1/9/2013,1/10/2013,Postsecondary National Policy Institute (PNPI)
500008651,Bethany Goodman,"Latta, Robert",OH,5,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008652,Allison Witt,"Latta, Robert",OH,5,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008653,Billy Long,"Long, Billy",MO,7,2013,"Las Vegas, NV",Original,1/7/2013,1/10/2013,Consumer Electronics Association
500008655,John Mautz,"Coble, Howard",NC,6,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008656,John Thompson III,"Johnson, Sam",TX,3,2013,"New York, NY",Original,1/17/2013,1/18/2013,The Humpty Dumpty Institute
500008657,Evan Armstrong,"Coffman, Mike",CO,6,2013,"New York, NY",Original,1/17/2013,1/18/2013,Humpty Dumpty Institute and the United Nations Foundation
500008658,Matthew Russell,"Conaway, K.",TX,11,2013,"New York, NY",Original,1/17/2013,1/18/2013,The Humpty Dumpy Institute
500008659,Thomas Price,"Price, Tom",GA,6,2013,"Ft Lauderdale, FL",Amendment,1/11/2013,1/13/2013,Alliance for Health Reform funded through a grant from the Commonwealth Fund
500008660,Eric Zulkosky,"Scalise, Steve",LA,1,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008661,Daniel Bucheli,"Issa, Darrell",CA,49,2013,"New York, NY",Original,1/17/2013,1/18/2013,The Humpty Dumpty Institute
500008662,Kevin James,"Petri, Thomas E.",WI,6,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,Alliance for Health Reform - funded through a grant from the Commonwealth Fund
500008663,Chris Lee,"Lee, Barbara",CA,13,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008666,Lavell Brown,"Davis, Danny",IL,7,2013,"New York, NY",Original,1/17/2013,1/19/2013,The Humpty Dumpty Institute (HDI) and The United Nations Foundation (UNF)
500008667,Thomas E. Petri,"Petri, Thomas E.",WI,6,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,Alliance for Health Reform - funded through a grant from the Commonwealth Fund
500008668,Jenny Howell,"Barton, Joe",TX,6,2013,"New York, NY",Original,1/17/2013,1/18/2013,The Humpty Dumpty Institute and United Nations Foundation
500008669,Shawn H. Chang,"Waxman, Henry A.",CA,33,2013,"Las Vegas, NV",Original,1/9/2013,1/11/2013,Consumer Electronics Association
500008670,Margaret McCarthy,"Waxman, Henry A.",CA,33,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008671,Yul Edwards,"Davis, Danny",IL,7,2013,"Miami, FL",Original,1/10/2013,1/11/2013,National Railroad Construction and Maintenance Association (NRC)
500008672,Yul Edwards,"Davis, Danny",IL,7,2013,"Las Vegas, NV",Original,1/7/2013,1/9/2013,CEA
500008674,Greta Joynes,"Shimkus, John",IL,15,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008675,Janice Hahn,"Hahn, Janice",CA,44,2013,"New York, NY",Original,1/13/2013,1/14/2013,No Labels
500008676,Paul Gage,"Schrader, Kurt",OR,5,2013,"New York, NY",Original,1/13/2013,1/14/2013,No Labels
500008677,Kurt Schrader,"Schrader, Kurt",OR,5,2013,"New York, NY",Original,1/13/2013,1/14/2013,No Labels
500008678,F. James Sensenbrenner,"Sensenbrenner, F.",WI,5,2013,"Seoul, Korea",Original,1/7/2013,1/11/2013,"US-Japan-South Korea Legislative Exchange Program under a grant from the Japan-US Friendship
 Commis"
500008679,Hope Goins,"Thompson, Bennie",MS,2,2013,"Las Vegas, NV",Original,1/9/2013,1/11/2013,Consumer Electronics Association
500008680,Henry Connelly,"Hahn, Janice",CA,44,2013,"New York, NY",Original,1/13/2013,1/14/2013,No Labels
500008681,Michael Shank,"Honda, Michael M.",CA,17,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008682,Gene Green,"Green, Gene",TX,29,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,The Commonwealth Fund
500008683,Earl Blumenauer,"Blumenauer, Earl",OR,3,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/13/2013,"Alliance for Health Reform, funded through a grant from The Commonwealth Fund"
500008684,Andrew C. Adair,"McDermott, Jim",WA,7,2013,"Fort Lauderdale, FL",Original,1/11/2013,1/14/2013,Alliance for Health Reform
500008685,Benjamin Branch,"Meeks, Gregory",NY,5,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008687,David Skillman,"Blumenauer, Earl",OR,3,2013,"Ft. Lauderdale, FL",Original,1/11/2013,1/13/2013,Alliance for Health Reform
500008688,Jeremy Deutsch,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008689,Marjorie Connell,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008690,Timothy Cameron,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008691,Kimberly Susan Betz,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008692,Phillip Reece Pinegar,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008693,Kathryn Mae Patru,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008694,Nicolas D. Muzin,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008695,Shaughnessy Murphy,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008696,Riva Belle Litman,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008697,Nate Hodson,"McMorris Rodgers, Cathy",WA,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008698,Kyle J. Victor,"Matsui, Doris",CA,6,2013,"Las Vegas, NV",Original,1/8/2013,1/10/2013,Consumer Electronics Association
500008699,Livia Lam,"Miller, George",CA,11,2013,"Charlotte, NC",Original,1/16/2013,1/17/2013,Joyce Foundation / Jobs for the Future
500008700,Edward F. McDonald,"Coble, Howard",NC,6,2013,"New York, NY",Original,1/17/2013,1/19/2013,Humpty Dumpty Institute and United Nations Foundation
500008701,Brian MacDonald,"Walden, Greg",OR,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008702,Alyssa Adams,"Grijalva, Raul",AZ,3,2013,"New York, NY",Original,1/17/2013,1/18/2013,Humpty Dumpty Institute
500008703,Andrew Malcolm,"Walden, Greg",OR,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008704,Laura Kent,"Dent, Charles",PA,15,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008705,Gary Andres,"Upton, Fred",MI,6,2013,"Williamsburg, VA",Amendment,1/16/2013,1/18/2013,The Congressional Institute
500008706,Warren Payne,"Camp, Dave",MI,4,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008707,Hugh Halpern,"Sessions, Pete",TX,32,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institue
500008708,Michael Allen,"Rogers, Mike",AL,3,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008709,Brandon Renz,"Foxx, Virginia",NC,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008710,Thomas Sheehy,"Royce, Edward",CA,39,2013,"Williamsburg, VA",Original,1/17/2013,1/18/2013,Congressional Institute
500008713,Matt Stoller,"Grayson, Alan",FL,9,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008714,Julie Tagen,"Grayson, Alan",FL,9,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008715,Robert L. Simmons II,"McKeon, Howard P. ""Buck""",CA,25,2013,"Williamsburg, VA",Amendment,1/16/2013,1/18/2013,The Congressional Institute
500008716,Nicole Scott,"Lucas, Frank",OK,3,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008721,Troy Stock,"Chaffetz, Jason",UT,3,2013,"Las Vegas, NV",Original,1/8/2013,1/11/2013,Consumer Electronics Association
500008723,Todd Young,"Hastings, Doc",WA,4,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008724,Steve Stombres,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008725,Valerie Nelson,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008726,Matthew Lira,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008727,Doug Heye,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008728,Rory Cooper,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008729,Kyle Nevins,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008731,Marisela Salayandia,"Thompson, Bennie",MS,2,2013,"Mexico City, Mexico",Original,1/15/2013,1/19/2013,National Democratic Institute
500008732,Elizabeth Barrett Karr,"Kline, John",MN,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008733,Chris Betram,"Shuster, Bill",PA,9,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008734,Rosemary Lahasky,"Kline, John",MN,2,2013,"Charlotte, NC",Original,1/16/2013,1/17/2013,Jobs for the Future/The Joyce Foundation
500008735,Amie Woeber,"Ross, Dennis",FL,15,2013,"New York, NY",Original,1/17/2013,1/21/2013,Humpty Dumpty Institute (HDI) and united Nations Foundation (UNF)
500008736,E.H. Ned Michalek,"Engel, Eliot",NY,16,2013,"New York, NY",Original,1/17/2013,1/18/2013,Humpty Dumpty Institute
500008737,Heidi Ross,"Engel, Eliot",NY,16,2013,"Durban, South Africa",Original,1/12/2013,1/19/2013,The Center for Strategic and International Studies
500008737,Heidi Ross,"Engel, Eliot",NY,16,2013,"Johannesburg, South Africa",Original,1/12/2013,1/19/2013,The Center for Strategic and International Studies
500008737,Heidi Ross,"Engel, Eliot",NY,16,2013,"Pretoria, South Africa",Original,1/12/2013,1/19/2013,The Center for Strategic and International Studies
500008738,Erica Elliott,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008739,Natalie Buchanan,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008740,James Min,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008741,Tim Berry,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008742,Kelly Dixon,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008743,Steve Pinkos,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008744,John Stipicevic,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,2/18/2013,The Congressional Institute
500008745,Emily Murry,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008746,Brian Worth,"McCarthy, Kevin",CA,23,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008750,Miriam Keim,"Bilirakis, Gus",FL,12,2013,"Juba, South Sudan",Original,1/12/2013,1/20/2013,International Committee on the Red Cross
500008751,Helen Tolar,"Miller, Jeff",FL,1,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008752,Lawrence Brady,"Issa, Darrell",CA,49,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008753,Courtney Fry,"Hoyer, Steny",MD,5,2013,"Pikesville, MD",Original,1/24/2013,1/25/2013,Progressive Congress
500008754,Neil Bradley,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008755,Barbara Lee,"Lee, Barbara",CA,13,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008756,Alan Grayson,"Grayson, Alan",FL,9,2013,"Pikesville, MD",Original,1/24/2013,1/25/2013,Progressive Congress
500008757,Jirair Ratevosian,"Lee, Barbara",CA,13,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008758,Jirair Ratevosian,"Lee, Barbara",CA,13,2013,"Juba, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross (ICRC)
500008758,Jirair Ratevosian,"Lee, Barbara",CA,13,2013,"Malakal, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross (ICRC)
500008758,Jirair Ratevosian,"Lee, Barbara",CA,13,2013,"Yambio, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross (ICRC)
500008759,Yuri Beckelman,"Takano, Mark",CA,41,2013,"Pikesville, MD",Original,1/23/2013,1/25/2013,Progressive Congress
500008760,Cesar Gonzalez,"Diaz-Balart, Mario",FL,25,2013,"Juba, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross
500008760,Cesar Gonzalez,"Diaz-Balart, Mario",FL,25,2013,"Malakal, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross
500008760,Cesar Gonzalez,"Diaz-Balart, Mario",FL,25,2013,"Yambio, South Sudan",Original,1/12/2013,1/20/2013,International Committee of the Red Cross
500008767,Trevor Kolego,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008768,William C. Krieger,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008769,Patrick Finnegan,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008770,John DeStefano,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008771,Michael Sommers,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008772,Brett Loper,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008773,David Stewart,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008774,David M. Schnittger,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008775,Emily Porter,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008776,Kevin Smith,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008777,Brendan Buck,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008778,Michael Steel,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008779,Ed Cassidy,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008780,Cynthia Herrle,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008781,Anne Thorsen,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008782,Jo-Marie St. Martin,"Boehner, John A.",OH,8,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congrerssional Institute
500008786,Kristi Way,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008787,Amy Barrera,"Cantor, Eric",VA,7,2013,"Williamsburg, VA",Original,1/17/2013,1/18/2013,The Congressional Institute
500008788,Christian Gabriel Morgan,"Wagner, Ann",MO,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congresssional Institute
500008789,David Mork,"Roskam, Peter",IL,6,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
500008790,Scott Graves,"Conaway, K.",TX,11,2013,"Williamsburg, VA",Original,1/17/2013,1/18/2013,The Congressional Institute
500008791,Patrick Leopold,"Jenkins, Lynn",KS,2,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,Congressional Institute
500008792,Shannon McGahn,"Hensarling, Jeb",TX,5,2013,"Williamsburg, VA",Original,1/16/2013,1/18/2013,The Congressional Institute
