Doc ID,Filer Name,Member Name,State,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500011461,Eric Bohl,"Hartzler, Vicky",MO,4,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011461,Eric Bohl,"Hartzler, Vicky",MO,4,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011461,Eric Bohl,"Hartzler, Vicky",MO,4,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011462,Richard Oliver Schwab,"Schweikert, David",AZ,6,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011462,Richard Oliver Schwab,"Schweikert, David",AZ,6,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011462,Richard Oliver Schwab,"Schweikert, David",AZ,6,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011463,Juan Hinojosa,"Quigley, Mike",IL,5,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011463,Juan Hinojosa,"Quigley, Mike",IL,5,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011463,Juan Hinojosa,"Quigley, Mike",IL,5,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation
500011464,Carmen Gallus,"Kirkpatrick, Ann",AZ,1,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,AIEF
500011464,Carmen Gallus,"Kirkpatrick, Ann",AZ,1,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,AIEF
500011464,Carmen Gallus,"Kirkpatrick, Ann",AZ,1,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,AIEF
500011465,Jessica Vanden Berg,"Gabbard, Tulsi",HI,2,2014,"HaGoshrim, Israel",Original,3/22/2014,3/30/2014,AIEF
500011465,Jessica Vanden Berg,"Gabbard, Tulsi",HI,2,2014,"Jerusalem, Israel",Original,3/22/2014,3/30/2014,AIEF
500011465,Jessica Vanden Berg,"Gabbard, Tulsi",HI,2,2014,"Tel Aviv, Israel",Original,3/22/2014,3/30/2014,AIEF
500011466,Lynnel Ruckert,"Scalise, Steve",LA,1,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,AIEF
500011466,Lynnel Ruckert,"Scalise, Steve",LA,1,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,AIEF
500011466,Lynnel Ruckert,"Scalise, Steve",LA,1,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,AIEF
500011467,Theodore Edgar Maness,"Nunnelee, Alan",MS,1,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011467,Theodore Edgar Maness,"Nunnelee, Alan",MS,1,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011467,Theodore Edgar Maness,"Nunnelee, Alan",MS,1,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011468,Kristin Nicholson,"Langevin, James",RI,2,2014,"HaGoshrim, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011468,Kristin Nicholson,"Langevin, James",RI,2,2014,"Jerusalem, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011468,Kristin Nicholson,"Langevin, James",RI,2,2014,"Tel Aviv, Israel",Original,3/15/2014,3/23/2014,American Israel Education Foundation (AIEF)
500011473,Barbara Lee,"Lee, Barbara",CA,13,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute
500011474,Jirair Ratevosian,"Lee, Barbara",CA,13,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute
500011475,James E. Clyburn,"Clyburn, James",SC,6,2014,"New York, NY",Original,3/30/2014,4/1/2014,The Humpty Dumpty Institute
500011476,Daniel Tidwell,"Aderholt, Robert",AL,4,2014,"Elkton, MD",Amendment,2/24/2014,2/24/2014,Fuel Cell and Hydrogen Energy Association
500011476,Daniel Tidwell,"Aderholt, Robert",AL,4,2014,"Newark, DE",Amendment,2/24/2014,2/24/2014,Fuel Cell and Hydrogen Energy Association
500011477,Kwame Canty,"Fudge, Marcia",OH,11,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute
500011478,Mick Mulvaney,"Mulvaney, Mick",SC,5,2014,"Richmond, VA",Amendment,2/6/2014,2/8/2014,The Heritage Foundation
500011479,G. K. Butterfield,"Butterfield, G.",NC,1,2014,"New York, NY",Original,3/30/2014,4/1/2014,The Humpty Dumpty Institute (HDI) and United Nations Foundation (UNF)
500011480,Michele Bachmann,"Bachmann, Michele",MN,6,2014,"Dallas, TX",Original,3/27/2014,3/28/2014,International Israel Allies Caucus Foundation
500011481,Calita Woods,"Lee, Barbara",CA,13,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute (HDI)
500011482,Robin Kelly,"Kelly, Robin",IL,2,2014,"New York, NY",Original,3/30/2014,4/1/2014,The Humpty Dumpty Institute (HDI)
500011484,Veleter Mazyck,"Fudge, Marcia",OH,11,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute and United Nations Foundation
500011485,Charlyn Stanberry,"Fudge, Marcia",OH,11,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Institute
500011486,LaDavia Drane,"Fudge, Marcia",OH,11,2014,"New York, NY",Original,3/31/2014,4/1/2014,The Humpty Dumpty Insitute and United Nations Foundation
500011487,Jennifer Shapiro,"Cleaver, Emanuel",MO,5,2014,"Ankara, Turkey",Original,3/14/2014,3/22/2014,Turkic American Federation of Midwest
500011487,Jennifer Shapiro,"Cleaver, Emanuel",MO,5,2014,"Istanbul, Turkey",Original,3/14/2014,3/22/2014,Turkic American Federation of Midwest
500011487,Jennifer Shapiro,"Cleaver, Emanuel",MO,5,2014,"Izmir, Turkey",Original,3/14/2014,3/22/2014,Turkic American Federation of Midwest
500011488,Joseph J. Heck,"Heck, Joseph J.",NV,3,2014,"New Orleans, LA",Original,3/30/2014,3/31/2014,Councile of Emergency Medicine Residency Directors
500011489,Matt Weidinger,"Camp, Dave",MI,4,2014,"New Orleans, LA",Amendment,3/26/2014,3/27/2014,The Heritage Foundation
500011490,Troy D. Stock,"Chaffetz, Jason",UT,3,2014,"Las Vegas, NV",Amendment,1/7/2014,1/10/2014,Consumer Electronics Association
500011492,Jim McDermott,"McDermott, Jim",WA,7,2014,"Warsaw, Poland",Original,3/17/2014,3/21/2014,Freidrich Ebert Foundation
500011493,Ayofemi Kirby,"Fudge, Marcia",OH,11,2014,"New York, NY",Original,3/28/2014,4/1/2014,"Humpty Dumpty Institute, and United Nations Foundation"
500011494,Corrine Brown,"Brown, Corrine",FL,5,2014,"New York, NY",Original,3/31/2014,4/1/2014,"Humpty Dumpty Institute, and United Nations Foundation"
500011495,Edward F. McDonald,"Coble, Howard",NC,6,2014,"Las Vegas, NV",Original,4/5/2014,4/8/2014,National Broadcasters Association
500011496,Jose Garcia,"Garcia, Joe",FL,26,2014,"Cartagena, Colombia",Amendment,2/19/2014,2/22/2014,Aspen Institute Congressional Program
500011497,Philip Swartzfager,"Bachus, Spencer",AL,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters (NAB)
500011498,John Sarbanes,"Sarbanes, John",MD,3,2014,"Boston, MA",Original,4/4/2014,4/5/2014,Harvard Law and Policy Review
500011499,Raymond O'mara,"Sarbanes, John",MD,3,2014,"Boston, MA",Original,4/4/2014,4/6/2014,Harvard Law and Policy Review
500011506,William Tighe,"Marino, Tom",PA,10,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011507,Rachel Wolbers,"Farenthold, Blake",TX,27,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011508,ZJ Hull,"Lofgren, Zoe",CA,19,2014,"New York, NY",Original,4/10/2014,4/13/2014,Association for Competitive Technology
500011509,Brendan Belair,"Collins, Doug",GA,9,2014,"Las Vegas, NV",Original,4/5/2014,4/8/2014,National Association of Broadcasters
500011510,Jennifer Lackey,"Collins, Doug",GA,9,2014,"Las Vegas, NV",Original,4/5/2014,4/8/2014,National Association of Broadcasters
500011511,Christopher H. Smith,"Smith, Christopher",NJ,4,2014,"South Bend, IN",Original,4/4/2014,4/6/2014,University of Notre Dame Center for Ethics and Culture
500011512,Karen Bass,"Bass, Karen",CA,37,2014,"New York, NY",Original,3/30/2014,4/1/2014,The Humpty Dumpty Institute and United Nations Foundation
500011513,Rachel Wolbers,"Farenthold, Blake",TX,27,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology
500011514,Phil Barnett,"Waxman, Henry A.",CA,33,2014,"Cambridge, MA",Original,4/11/2014,4/11/2014,Harvard Law School Environmental Program
500011515,Shawn H. Chang,"Waxman, Henry A.",CA,33,2014,"Las Vegas, NV",Original,4/6/2014,4/7/2014,National Association of Broadcasters
500011516,Jason G. Everett,"Conyers, John",MI,13,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology (ACT)
500011517,Peter King,"King, Peter",NY,2,2014,"Boston, MA",Original,4/15/2014,4/16/2014,Harvard University Institute of Politics
500011518,Veronica Wong,"Issa, Darrell",CA,49,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011519,LeMia Jenkins,"Thompson, Bennie",MS,2,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011520,Kelsey Guyselman,"Upton, Fred",MI,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011521,Kelsey Guyselman,"Upton, Fred",MI,6,2014,"Cambridge, MD",Original,4/11/2014,4/12/2014,Telecommunications Industry Association
500011522,David Redl,"Upton, Fred",MI,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011523,Peter Roskam,"Roskam, Peter",IL,6,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Insitute Congressional Program
500011524,Louise Slaughter,"Slaughter, Louise",NY,25,2014,"Boston, MA",Original,4/10/2014,4/11/2014,Radcliffe Institute for Advanced Study at Harvard University
500011525,Grace Koh,"Upton, Fred",MI,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011526,Joseph Russo,"Goodlatte, Bob",VA,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011527,Matthew Keeley,"Goodlatte, Bob",VA,6,2014,"Las Vegas, NV",Original,4/6/2014,4/8/2014,National Association of Broadcasters
500011531,Cristin Kumar,"Kline, John",MN,2,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology
500011532,Maxine Waters,"Waters, Maxine",CA,43,2014,"New York, NY",Original,3/30/2014,4/1/2014,The Humpty Dumpty Institute
500011533,George Miller,"Miller, George",CA,11,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011538,Tom Borck,"Rokita, Todd",IN,4,2014,"Ankara, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011538,Tom Borck,"Rokita, Todd",IN,4,2014,"Istanbul, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011538,Tom Borck,"Rokita, Todd",IN,4,2014,"Izmir, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011539,Earl Blumenauer,"Blumenauer, Earl",OR,3,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011539,Earl Blumenauer,"Blumenauer, Earl",OR,3,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011543,Jim Jordan,"Jordan, Jim",OH,4,2014,"Ft. Myers, FL",Original,4/10/2014,4/11/2014,Heritage Foundation
500011544,Ellen McLaren,"Deutch, Theodore",FL,22,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology (ACT)
500011545,Jonathan Nabavi,"Holding, George",NC,2,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology
500011553,Zoe Lofgren,"Lofgren, Zoe",CA,19,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011553,Zoe Lofgren,"Lofgren, Zoe",CA,19,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011554,Matt Stoller,"Grayson, Alan",FL,9,2014,"Philadelphia, PA",Amendment,2/6/2014,2/8/2014,Progressive Congress
500011555,Ayofemi Kirby,"Fudge, Marcia",OH,11,2014,"Las Vegas, NV",Original,4/6/2014,4/13/2014,National Association of Broadcasters
500011556,Alan Nunnelee,"Nunnelee, Alan",MS,1,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute
500011556,Alan Nunnelee,"Nunnelee, Alan",MS,1,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute
500011557,Erik Elam,"Young, Don",AK,0,2014,"Key Largo, FL",Original,4/16/2014,4/19/2014,"The Everglades Foundation, Inc."
500011558,Norberto Salinas,"Conyers, John",MI,13,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology
500011559,Nicole Gustafson,"Cantor, Eric",VA,7,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology (ACT)
500011560,Connor Walsh,"Cantor, Eric",VA,7,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology (ACT)
500011561,John Yarmuth,"Yarmuth, John",KY,3,2014,"New Haven, CT",Original,3/31/2014,4/1/2014,Yale University
500011562,Matt Weinstein,"Byrne, Bradley",AL,1,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011562,Matt Weinstein,"Byrne, Bradley",AL,1,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011562,Matt Weinstein,"Byrne, Bradley",AL,1,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011563,Andrew Ginsburg,"Swalwell, Eric",CA,15,2014,"New York, NY",Original,4/10/2014,4/11/2014,Association for Competitive Technology
500011564,Michelle Lane,"Benishek, Dan",MI,1,2014,"Ankara, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest (TAFM)
500011564,Michelle Lane,"Benishek, Dan",MI,1,2014,"Istanbul, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest (TAFM)
500011564,Michelle Lane,"Benishek, Dan",MI,1,2014,"Izmir, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest (TAFM)
500011565,David E. Price,"Price, David",NC,4,2014,"Kyoto, Japan",Original,4/11/2014,4/22/2014,Aspen Institute Congressional Program
500011565,David E. Price,"Price, David",NC,4,2014,"Tokyo, Japan",Original,4/11/2014,4/22/2014,Aspen Institute Congressional Program
500011566,Doris O. Matsui,"Matsui, Doris",CA,6,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011566,Doris O. Matsui,"Matsui, Doris",CA,6,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011567,Melissa Murphy,"Wilson, Joe",SC,2,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011567,Melissa Murphy,"Wilson, Joe",SC,2,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011567,Melissa Murphy,"Wilson, Joe",SC,2,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011568,Whitney Verett,"Rogers, Mike",AL,3,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011568,Whitney Verett,"Rogers, Mike",AL,3,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011568,Whitney Verett,"Rogers, Mike",AL,3,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of the Southeast
500011569,Eric Bohl,"Hartzler, Vicky",MO,4,2014,"Palo Alto, CA",Original,4/23/2014,4/25/2014,Information Technology & Innovation Foundation
500011569,Eric Bohl,"Hartzler, Vicky",MO,4,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,Information Technology & Innovation Foundation
500011570,Jeri Brett Williams,"Bachus, Spencer",AL,6,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011570,Jeri Brett Williams,"Bachus, Spencer",AL,6,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011570,Jeri Brett Williams,"Bachus, Spencer",AL,6,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011571,Jaclyn Louis,"Marino, Tom",PA,10,2014,"New York, NY",Original,4/10/2014,4/11/2014,ACT (Association for Competitive Technology)
500011572,Jim Hall,"Fincher, Stephen Lee",TN,8,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011572,Jim Hall,"Fincher, Stephen Lee",TN,8,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011572,Jim Hall,"Fincher, Stephen Lee",TN,8,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011572,Jim Hall,"Fincher, Stephen Lee",TN,8,2014,"Izmir, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011573,Robert Pittenger,"Pittenger, Robert",NC,9,2014,"Mumbai, India",Original,4/11/2014,4/20/2014,German Marshall Fund of the United States
500011573,Robert Pittenger,"Pittenger, Robert",NC,9,2014,"New Delhi, India",Original,4/11/2014,4/20/2014,German Marshall Fund of the United States
500011573,Robert Pittenger,"Pittenger, Robert",NC,9,2014,"Rome, Italy",Original,4/11/2014,4/20/2014,German Marshall Fund of the United States
500011574,Taylor Hall,"Duncan, Jeff",SC,3,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011574,Taylor Hall,"Duncan, Jeff",SC,3,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011574,Taylor Hall,"Duncan, Jeff",SC,3,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011575,Mitchell Vakerics,"Ellmers, Renee L.",NC,2,2014,"Durham, NC",Original,4/14/2014,4/16/2014,"Duke University School of Medicine, Office of the Chancellor for Health Affairs"
500011576,Courtney Titus,"Rice, Tom",SC,7,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011576,Courtney Titus,"Rice, Tom",SC,7,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011576,Courtney Titus,"Rice, Tom",SC,7,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast (TAFS)
500011577,Kimberly Montgomery,"Johnson, Eddie",TX,30,2014,"Palo Alto, CA",Original,4/23/2014,4/25/2014,The Information Technology & Innovation Foundation
500011577,Kimberly Montgomery,"Johnson, Eddie",TX,30,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,The Information Technology & Innovation Foundation
500011578,Sarah Osborn,"Fleischmann, Charles",TN,3,2014,"Nashville, TN",Original,4/15/2014,4/16/2014,Vanderbilt University
500011586,Jim McDermott,"McDermott, Jim",WA,7,2014,"Mumbai, India",Original,4/11/2014,4/20/2014,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500011586,Jim McDermott,"McDermott, Jim",WA,7,2014,"New Delhi, India",Original,4/11/2014,4/20/2014,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500011586,Jim McDermott,"McDermott, Jim",WA,7,2014,"Rome, Italy",Original,4/11/2014,4/20/2014,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500011587,Joel David Grossman,"Eshoo, Anna",CA,18,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,The Information Technology & Innovation Foundation
500011588,Jan Schakowsky,"Schakowsky, Janice",IL,9,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011588,Jan Schakowsky,"Schakowsky, Janice",IL,9,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011589,Jennifer George-Nichol,"Garcia, Joe",FL,26,2014,"Key Largo, FL",Original,4/16/2014,4/19/2014,"The Everglades Foundation, Inc"
500011590,Brandon Bragato,"DeFazio, Peter",OR,4,2014,"Key Largo, FL",Original,4/16/2014,4/19/2014,The Everglades Foundation Inc.
500011591,Claire Lanier,"Coble, Howard",NC,6,2014,"Durham, NC",Original,4/14/2014,4/16/2014,Duke University School of Medicine
500011592,David Greengrass,"Cohen, Steve",TN,9,2014,"Ankara, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011592,David Greengrass,"Cohen, Steve",TN,9,2014,"Cesme, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011592,David Greengrass,"Cohen, Steve",TN,9,2014,"Istanbul, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011592,David Greengrass,"Cohen, Steve",TN,9,2014,"Izmir, Turkey",Original,4/12/2014,4/19/2014,Turkic American Federation of Southeast
500011593,Jason Cooke,"Holding, George",NC,2,2014,"Durham, NC",Original,4/14/2014,4/16/2014,"Duke University, Office of the Chancellor for Health Affairs"
500011594,Rukmini Timmaraju,"Bera, Ami",CA,7,2014,"Palo Alto, CA",Original,4/23/2014,4/25/2014,The Information Technology & Innovation Foundation
500011594,Rukmini Timmaraju,"Bera, Ami",CA,7,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,The Information Technology & Innovation Foundation
500011595,Donna F. Edwards,"Edwards, Donna F.",MD,4,2014,"Boston, MA",Original,4/15/2014,4/15/2014,Harvard Law School Democrats
500011596,Douglas G. Rivlin,"Gutierrez, Luis",IL,4,2014,"Philadelphia, PA",Original,4/16/2014,4/16/2014,Penn Wharton Public Policy Initiative
500011598,Jason Chaffetz,"Chaffetz, Jason",UT,3,2014,"Kyoto, Japan",Original,4/13/2014,4/18/2014,Aspen Institute
500011598,Jason Chaffetz,"Chaffetz, Jason",UT,3,2014,"Tokyo, Japan",Original,4/13/2014,4/18/2014,Aspen Institute
500011599,Jenn Holcomb,"McCollum, Betty",MN,4,2014,"Ankara, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011599,Jenn Holcomb,"McCollum, Betty",MN,4,2014,"Istanbul, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011599,Jenn Holcomb,"McCollum, Betty",MN,4,2014,"Izmir, Turkey",Original,4/11/2014,4/19/2014,Turkic American Federation of Midwest
500011600,Nicole Tisdale,"Thompson, Bennie",MS,2,2014,"Key Largo, FL",Original,4/16/2014,4/19/2014,"The Everglades Foundation, Inc."
500011601,Douglas Carmichael McIntyre II,"McIntyre, Mike",NC,7,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011601,Douglas Carmichael McIntyre II,"McIntyre, Mike",NC,7,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011602,"John Conyers, Jr.","Conyers, John",MI,13,2014,"Chicago, IL",Original,4/19/2014,4/19/2014,Institute of the Black World 21st Century (IBW)
500011603,Ander Crenshaw,"Crenshaw, Ander",FL,4,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011603,Ander Crenshaw,"Crenshaw, Ander",FL,4,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011604,Thomas Rooney,"Rooney, Thomas",FL,17,2014,"Ithaca, NY",Original,4/15/2014,4/16/2014,Cornell University
500011605,Kinney Christopher Schepis,"Thompson, Bennie",MS,2,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,ITIF - Information Technology & Innovation Foundation
500011606,Keenan Keller,"Conyers, John",MI,13,2014,"Nashville, TN",Original,4/24/2014,4/25/2014,The Save TSU Community Coalition
500011607,"John Conyers, Jr.","Conyers, John",MI,13,2014,"Nashville, TN",Original,4/24/2014,4/25/2014,The Save TSU Community Coalition
500011608,Matthew Salmon,"Salmon, Matt",AZ,5,2014,"Ankara, Turkey",Original,4/11/2014,4/19/2014,Foundation for Intercultural Dialogue
500011608,Matthew Salmon,"Salmon, Matt",AZ,5,2014,"Istanbul, Turkey",Original,4/11/2014,4/19/2014,Foundation for Intercultural Dialogue
500011608,Matthew Salmon,"Salmon, Matt",AZ,5,2014,"Sanliurfa, Turkey",Original,4/11/2014,4/19/2014,Foundation for Intercultural Dialogue
500011609,Kwame Canty,"Fudge, Marcia",OH,11,2014,"Redmond, WA",Original,4/23/2014,4/25/2014,Microsoft
500011610,Keenan Austin,"Wilson, Frederica",FL,24,2014,"Key Largo, FL",Original,4/16/2014,4/19/2014,"The Everglades Foundation, Inc."
500011613,Ashley Mushnick,"Deutch, Theodore",FL,22,2014,"Palo Alto, CA",Original,4/23/2014,4/28/2014,Information Technology and Innovation Foundation
500011613,Ashley Mushnick,"Deutch, Theodore",FL,22,2014,"San Francisco, CA",Original,4/23/2014,4/28/2014,Information Technology and Innovation Foundation
500011614,Michael R. Turner,"Turner, Michael",OH,10,2014,"New Delhi, India",Original,4/11/2014,4/23/2014,German Marshall Fund of the United States; Robert Bosch Stiftung
500011615,Billy Long,"Long, Billy",MO,7,2014,"Kyoto, Japan",Original,4/11/2014,4/19/2014,Aspen Institute Congressional Program
500011615,Billy Long,"Long, Billy",MO,7,2014,"Tokyo, Japan",Original,4/11/2014,4/19/2014,Aspen Institute Congressional Program
500011616,Jennifer Lackey,"Collins, Doug",GA,9,2014,"Palo Alto, CA",Original,4/23/2014,4/25/2014,Information Technology & Innovation Foundation
500011616,Jennifer Lackey,"Collins, Doug",GA,9,2014,"San Francisco, CA",Original,4/23/2014,4/25/2014,Information Technology & Innovation Foundation
500011617,Vernon Buchanan,"Buchanan, Vern",FL,16,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011617,Vernon Buchanan,"Buchanan, Vern",FL,16,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,Aspen Institute Congressional Program
500011618,Scott Garrett,"Garrett, Scott",NJ,5,2014,"Kyoto, Japan",Original,4/11/2014,4/18/2014,The Aspen Institute Congressional Program
500011618,Scott Garrett,"Garrett, Scott",NJ,5,2014,"Tokyo, Japan",Original,4/11/2014,4/18/2014,The Aspen Institute Congressional Program
500011619,Emily Slack,"Kline, John",MN,2,2014,"Warrenton, VA",Original,4/23/2014,4/24/2014,"Postsecondary National Policy Institute (PNPI), New America Foundation"
500011620,Brian Melnyk,"Kline, John",MN,2,2014,"Warrenton, VA",Original,4/23/2014,4/24/2014,"Postsecondary National Policy Institute (PNPI), New America Foundation"
500011621,Amy Jones,"Kline, John",MN,2,2014,"Warrenton, VA",Original,4/23/2014,4/24/2014,"Postsecondary National Policy Institute (PNPI), New America Foundation"
