DocID,FilerName,MemberName,Sate,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500016686,Jonathan Lowe,"Chabot, Steve",OH,1,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016687,Roy Schultheis,"Curbelo, Carlos",FL,26,2017,"Las Vegas, Nevada",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016688,Daniel M. Harder,"Bishop, Mike",MI,8,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016690,Bennie Thompson,"Thompson, Bennie",MS,2,2017,"Las Vegas, NV",Original,1/6/2017,1/7/2017,Consumer Technology Association
500016693,Brittany Lundberg,"DeFazio, Peter",OR,4,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016694,Stoney Burke,"Hurd, Will",TX,23,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016695,Rebecca Mark,"McMorris Rodgers, Cathy",WA,5,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016696,Paul Balmer,"Blumenauer, Earl",OR,3,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016697,Will Hurd,"Hurd, Will",TX,23,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016701,Amy Murphy,"Barton, Joe",TX,6,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016702,Samuel Negatu,"Cartwright, Matt",PA,17,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016703,Alyssa Wootton,"Farenthold, Blake",TX,27,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016704,Matt Stross,"Holding, George",NC,2,2017,"Las Vegas, Nevada",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016705,Rachel Schwegman,"Latta, Robert",OH,5,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016706,Robert Latta,"Latta, Robert",OH,5,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016707,Zachary Stokes,"Schrader, Kurt",OR,5,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016708,Lisa Goldman,"Pallone, Frank",NJ,6,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016710,Timothy Tarpley,"Poe, Ted",TX,2,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016711,Gerald Leverich,"Pallone, Frank",NJ,6,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016714,Amy Travieso,"Cuellar, Henry",TX,28,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016715,Shannon Sorensen,"Chaffetz, Jason",UT,3,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016716,Yvesner Zamar,"Conyers, John",MI,13,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016717,Tiffany Angulo,"Jordan, Jim",OH,4,2017,"Las Vegas, NV",Original,1/5/2017,1/8/2017,Consumer Technology Association
500016718,Eric Swalwell,"Swalwell, Eric",CA,15,2017,"Las Vegas, NV",Original,1/6/2017,1/7/2017,Consumer Technology Association
500016719,Austin Carson,"McCaul, Michael",TX,10,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016720,Greg Watson,"Walden, Greg",OR,2,2017,"Las Vegas, NV",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016721,Omair Mirza,"Carson, Andre",IN,7,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016722,Giulia Giannangeli,"Walden, Greg",OR,2,2017,"Las Vegas, Nevada",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016723,Olivia Trusty,"Walden, Greg",OR,2,2017,"Les Vegas, Nevada",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016724,Paul Nagle,"Walden, Greg",OR,2,2017,"Las Vegas, Nevada",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016725,Grace Koh,"Walden, Greg",OR,2,2017,"Las Vegas, Nevada",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016726,Kelsey Guyselman,"Walden, Greg",OR,2,2017,"Las Vegas, Nevada",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016727,Miles Chiotti,"Davis, Rodney",IL,13,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016728,Michael Fulton,"Cohen, Steve",TN,9,2017,"Las Vegas, Nevada",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016729,Melissa Froelich,"Walden, Greg",OR,2,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016730,Garald S. Couri,"Walden, Greg",OR,2,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016731,David Redl,"Walden, Greg",OR,2,2017,"Las Vegas, NV",Original,1/4/2017,1/6/2017,Consumer Technology Association
500016732,Ashley Baker,"Veasey, Marc",TX,33,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016733,Jeffery Wieand,"Marino, Tom",PA,10,2017,"Las Vegas, Nevada",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016737,Jason Larrabee,"Denham, Jeff",CA,10,2017,"Boca Raton, FL",Original,1/8/2017,1/9/2017,National Railroad Maintenance & Construction Association
500016738,Brandon Webb,"Kelly, Robin",IL,2,2017,"Las Vegas, NV",Original,1/5/2017,1/8/2017,Consumer Technology Association
500016739,Joseph Russo,"Goodlatte, Bob",VA,6,2017,"Las Vegas, NV",Original,1/5/2017,1/8/2017,Consumer Technology Association
500016741,Svetlana Matt,"McNerney, Jerry",CA,9,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016742,Cory Horton,"Thompson, Bennie",MS,2,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016743,Jason Larrabee,"Denham, Jeff",CA,10,2017,"Boca Raton, FL",Original,1/8/2017,1/9/2017,National Railroad Maintenance & Construction Association
500016744,Elijah Cummings,"Cummings, Elijah",MD,7,2017,"Kansas City, MO",Original,1/16/2017,1/17/2017,Kansas City SCLC Foundation for Human Development and African American Achievement
500016745,James Tyler Grimm,"Issa, Darrell",CA,49,2017,"Las Vegas, NV",Original,1/5/2017,1/8/2017,Consumer Technology Association
500016746,Cedric Richmond,"Richmond, Cedric",LA,2,2017,"Las Vegas, NV",Original,1/6/2017,1/8/2017,Consumer Technology Association
500016747,Philip Murphy,"Doyle, Michael",PA,14,2017,"Las Vegas, NV",Original,1/5/2017,1/7/2017,Consumer Technology Association
500016748,Viva Hammer,"Hatch, Orrin",UT,1,2017,"New York, NY",Original,1/16/2017,1/17/2017,Practising Law Institue
500016749,Tulsi Gabbard,"Gabbard, Tulsi",HI,2,2017,Lebanon,Original,1/14/2017,1/22/2017,Arab American Community Center for Economic and Social Services (AACESS) - Ohio. Rep. Gabbard reimbu
500016749,Tulsi Gabbard,"Gabbard, Tulsi",HI,2,2017,Syria,Original,1/14/2017,1/22/2017,Arab American Community Center for Economic and Social Services (AACESS) - Ohio. Rep. Gabbard reimbu
500016750,Tulsi Gabbard,"Gabbard, Tulsi",HI,2,2017,"Beirut, Lebanon",Amendment,1/14/2017,1/22/2017,Arab American Community Center for Economic and Social Services (AACCESS) - Ohio. Rep. Gabbard reimb
500016750,Tulsi Gabbard,"Gabbard, Tulsi",HI,2,2017,"Damascus, Syria",Amendment,1/14/2017,1/22/2017,Arab American Community Center for Economic and Social Services (AACCESS) - Ohio. Rep. Gabbard reimb
500016752,Tom Cole,"Cole, Tom",OK,4,2017,"New York, NY",Original,2/4/2017,2/5/2017,ABC News
500016753,Andrea Niethold,"Barletta, Lou",PA,11,2017,"Boca Raton, FL",Original,1/8/2017,1/9/2017,National Railroad Construction and Maintenance Association
500016754,Cynthia Buhl,"McGovern, James",MA,2,2017,"San Salvador, El Salvador",Original,1/26/2017,1/29/2017,Washington Office on Latin America
500016755,James McGovern,"McGovern, James",MA,2,2017,"San Salvador, El Salvador",Original,1/26/2017,1/29/2017,Washington Office on Latin America
500016756,Yuri Rega Beckelman,"Takano, Mark",CA,41,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016760,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016761,James Gee,"Watson Coleman, Bonnie",NJ,12,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016762,Barbara Lee,"Lee, Barbara",CA,13,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016763,Abigail Elizabeth Schanfield,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/3/2017,2/3/2017,Progressive Congress
500016764,Keith Ellison,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/4/2017,2/5/2017,Progressive Congress
500016765,Bonnie Watson Coleman,"Watson Coleman, Bonnie",NJ,12,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016766,Cathy Hurwit,"Schakowsky, Janice",IL,9,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016767,Janice Schakowsky,"Schakowsky, Janice",IL,9,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016768,Maria Laverdiere,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016769,Jerrold Nadler,"Nadler, Jerrold",NY,10,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016770,Melissa Connolly,"Nadler, Jerrold",NY,10,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016771,Brieana Marticorena,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Caucus
500016772,Carol E. Wayman,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016773,Matt Cartwright,"Cartwright, Matt",PA,17,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016774,Michael Long,"Pelosi, Nancy",CA,12,2017,"Baltimore, MD",Original,2/3/2017,2/3/2017,Progressive Congress
500016775,Elizabeth Bartolomeo,"Khanna, Ro",CA,17,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016776,Duron Marshall,"Lawrence, Brenda",MI,14,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016777,Brenda Lawrence,"Lawrence, Brenda",MI,14,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016778,Brian Babin,"Babin, Brian",TX,36,2017,"New York, NY",Original,2/8/2017,2/12/2017,The Heritage Foundation
500016779,Dan Smith,"Doggett, Lloyd",TX,35,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016780,Kimberly Colton,"Pingree, Chellie",ME,1,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016781,Christopher Hillesheim,"Shea-Porter, Carol",NH,1,2017,"Baltimore, MD",Original,2/3/2017,2/4/2017,Progressive Congress
500016782,Carol Shea-Porter,"Shea-Porter, Carol",NH,1,2017,"Baltimore, MD",Original,2/3/2017,2/4/2017,Progressive Caucus
500016787,Jamie Raskin,"Raskin, Jamie",MD,8,2017,"Baltimore, MD",Original,2/3/2017,2/4/2017,Progressive Congress
500016788,Emma Mehrabi,"Lee, Barbara",CA,13,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016789,Ron DeSantis,"DeSantis, Ron",FL,6,2017,"Philadelphia, PA",Original,2/9/2017,2/10/2017,National Constitution Center
500016793,Adam Sarvana,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016794,Bertha Alisia Guerrero,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016795,Raul Grijalva,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016796,Linda Sanchez,"Sanchez, Linda",CA,38,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016797,Glenn Miller,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016798,Amy Emerick Clerkin,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016799,Val Demings,"Demings, Val",FL,10,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016800,Reva Price,"Pelosi, Nancy",CA,12,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016801,Mark Pocan,"Pocan, Mark",WI,2,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016802,Glenn Wavrunek,"Pocan, Mark",WI,2,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016803,Courtney Neale,"Pocan, Mark",WI,2,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016804,Frank Pallone,"Pallone, Frank",NJ,6,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016805,Danielle Fulfs,"Jayapal, Pramila",WA,7,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016806,Pramila Jayapal,"Jayapal, Pramila",WA,7,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016807,Kate Huffman,"Cartwright, Matt",PA,17,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016808,Jessica Martinez,"Pallone, Frank",NJ,6,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016809,David Kolovson,"Pocan, Mark",WI,2,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016810,Karen Bass,"Bass, Karen",CA,37,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016811,Gary Palmer,"Palmer, Gary",AL,6,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016812,Scott T. Parkinson,"Walker, Mark",NC,6,2017,"New York, New York",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016813,Bradley Byrne,"Byrne, Bradley",AL,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016814,Scott T. Parkinson,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016815,Andy Barr,"Barr, Andy",KY,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016816,Matthew Dickerson,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016817,Louie Gohmert,"Gohmert, Louie",TX,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016818,Darin LaHood,"LaHood, Darin",IL,18,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016819,Mark Meadows,"Meadows, Mark",NC,11,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016820,Ted Yoho,"Yoho, Ted",FL,3,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016821,Glenn Grothman,"Grothman, Glenn",WI,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016822,Brittan Specht,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016823,Earl Carter,"Carter, Earl",GA,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016824,Corrine Noelani Bonifacio,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016825,Rick Allen,"Allen, Rick",GA,12,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016826,Jennifer Weinhart,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016827,Bill Flores,"Flores, Bill",TX,17,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016828,Paul Fitzpatrick,"Meadows, Mark",NC,11,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016829,Bill Huizenga,"Huizenga, Bill",MI,2,2017,"New York , NY",Original,2/8/2017,2/9/2017,Heritage Foundation
500016830,Alexa Walker,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016831,Tom Graves,"Graves, Tom",GA,14,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016832,Kevin Brady,"Brady, Kevin",TX,8,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016833,John Culberson,"Culberson, John",TX,7,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016834,Jim Jordan,"Jordan, Jim",OH,4,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016835,Mark Walker,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016836,Yesenia Chavez,"Grijalva, Raul",AZ,3,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016837,Dave Brat,"Brat, Dave",VA,7,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016838,Kari Moe,"Ellison, Keith",MN,5,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016839,Todd Rokita,"Rokita, Todd",IN,4,2017,"New York, NY",Original,2/8/2017,2/9/2017,The Heritage Foundation
500016840,Alyssa Farah,"Meadows, Mark",NC,11,2017,"New York, NY",Original,2/8/2017,2/9/2017,The Heritage Foundation
500016841,Ro Khanna,"Khanna, Ro",CA,17,2017,"Baltimore, MD",Original,2/3/2017,2/5/2017,Progressive Congress
500016842,Michael Burgess,"Burgess, Michael",TX,26,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016843,David Rouzer,"Rouzer, David",NC,7,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016844,John Moolenaar,"Moolenaar, John",MI,4,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016845,Claudia Tenney,"Tenney, Claudia",NY,22,2017,"New York, NY",Original,2/7/2017,2/10/2017,The Heritage Foundation
500016846,Brian Babin,"Babin, Brian",TX,36,2017,"New York, NY",Amendment,2/8/2017,2/12/2017,The Heritage Foundation
500016847,Mike Bishop,"Bishop, Mike",MI,8,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016848,Dough LaMalfa,"LaMalfa, Doug",CA,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016849,Patrick McHenry,"McHenry, Patrick",NC,10,2017,"New York, NY",Original,2/8/2017,2/9/2017,The Heritage Foundation
500016850,Darrell Issa,"Issa, Darrell",CA,49,2017,"New York, NY",Original,2/8/2017,2/9/2017,The Heritage Foundation
500016851,Ryan Peterman,"Roskam, Peter",IL,6,2017,"Nairobi, Kenya",Original,2/6/2017,2/13/2017,International Republican Institute
500016852,Steve Chabot,"Chabot, Steve",OH,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016853,Keith Rothfus,"Rothfus, Keith",PA,12,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016854,Trent Franks,"Franks, Trent",AZ,8,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016855,Blake Farenthold,"Farenthold, Blake",TX,27,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016856,Thomas Garrett,"Garrett, Thomas",VA,5,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016859,Joe Wilson,"Wilson, Joe",SC,2,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016860,Jim Banks,"Banks, Jim",IN,3,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016861,Paul Gosar,"Gosar, Paul",AZ,4,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016862,Scott Luginbill,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016863,Mark Sanford,"Sanford, Mark",SC,1,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016864,Randy Weber,"Weber, Randy",TX,14,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016865,Grace Hilliard,"Walker, Mark",NC,6,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016867,Barry Loudermilk,"Loudermilk, Barry",GA,11,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016868,Andy Biggs,"Biggs, Andy",AZ,5,2017,"New York, NY",Original,2/8/2017,2/10/2017,The Heritage Foundation
500016869,Ted Budd,"Budd, Ted",NC,13,2017,"New York, NY",Original,2/8/2017,2/11/2017,The Heritage Foundation
500016870,Arielle Woronoff,"Pallone, Frank",NJ,6,2017,"Orlando, FL",Original,2/20/2017,2/23/2017,Healthcare Information and Management Systems Society (HIMSS)
500016871,Joshua Sutherland,"Jenkins, Evan",WV,3,2017,"West Palm Beach, FL",Original,2/22/2017,2/24/2017,"South Florida Agricultural Foundation, Inc."
500016872,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"Hyderabad, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
500016872,Earl Blumenauer,"Blumenauer, Earl",OR,3,2017,"New Delhi, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
500016873,Andy Harris,"Harris, Andy",MD,1,2017,"Hyderabad, India",Original,2/18/2017,2/26/2017,The Aspen Institute Congressional Program
500016873,Andy Harris,"Harris, Andy",MD,1,2017,"New Delhi, India",Original,2/18/2017,2/26/2017,The Aspen Institute Congressional Program
500016874,Jamie Geller,"Engel, Eliot",NY,16,2017,"Dhaka, Bangladesh",Original,2/17/2017,2/23/2017,Cooperative for Assistance and Relief Everywhere (CARE)
500016874,Jamie Geller,"Engel, Eliot",NY,16,2017,"Sylhet, Bangladesh",Original,2/17/2017,2/23/2017,Cooperative for Assistance and Relief Everywhere (CARE)
500016875,Barbara Lee,"Lee, Barbara",CA,13,2017,"Berlin, Germany",Original,2/18/2017,2/23/2017,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500016875,Barbara Lee,"Lee, Barbara",CA,13,2017,"Elmau, Germany",Original,2/18/2017,2/23/2017,"German Marshall Fund of the United States, Robert Bosch Stiftung"
500016876,Peter Billerbeck,"Moulton, Seth",MA,6,2017,"Havana, Cuba",Original,2/20/2017,2/22/2017,Washington Office on Latin America
500016877,Brad Thomas,"Foxx, Virginia",NC,5,2017,"Warrenton, VA",Original,2/21/2017,2/23/2017,The Aspen Institute Education and Society Program
500016878,Andrew Gradison,"Smith, Jason",MO,8,2017,"Orlando, FL",Original,2/19/2017,2/22/2017,Healthcare Information and Management Systems Society (HIMSS)
500016879,Casey Contres,"Shuster, Bill",PA,9,2017,"Dhaka, Bangladesh",Original,2/17/2017,2/23/2017,"Cooperative for Assistance and Relief Everywhere, Inc. (CARE)"
500016879,Casey Contres,"Shuster, Bill",PA,9,2017,"Sylhet, Bangladesh",Original,2/17/2017,2/23/2017,"Cooperative for Assistance and Relief Everywhere, Inc. (CARE)"
500016880,Scott Tipton,"Tipton, Scott",CO,3,2017,"Berlin, Germany",Original,2/18/2017,2/23/2017,German Marshall Fund of the United States; Robert Bosch Stiftung
500016880,Scott Tipton,"Tipton, Scott",CO,3,2017,"Elmau, Germany",Original,2/18/2017,2/23/2017,German Marshall Fund of the United States; Robert Bosch Stiftung
500016881,Elizabeth Decker,"Titus, Dina",NV,1,2017,"Orlando, FL",Original,2/20/2017,2/23/2017,Healthcare Information and Management Systems Society (HIMSS)
500016883,David McKinley,"McKinley, David",WV,1,2017,"Hyderabad, India",Original,2/18/2017,2/27/2017,The Aspen Institute Congressional Program
500016883,David McKinley,"McKinley, David",WV,1,2017,"New Delhi, India",Original,2/18/2017,2/27/2017,The Aspen Institute Congressional Program
500016884,Katie Mitchell,"Black, Diane",TN,6,2017,"Orlando, FL",Original,2/19/2017,2/22/2017,Healthcare Information and Management Systems Society (HIMSS)
500016885,Stephen Lynch,"Lynch, Stephen",MA,8,2017,"Hyderabad, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
500016885,Stephen Lynch,"Lynch, Stephen",MA,8,2017,"New Delhi, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
500016886,James Paluskiewicz,"Walden, Greg",OR,2,2017,"Orlando, FL",Original,2/19/2017,2/22/2017,Healthcare Information and Management Systems Society (HIMSS)
500016887,Seth Moulton,"Moulton, Seth",MA,6,2017,"Havana, Cuba",Original,2/20/2017,2/22/2017,Washington Office on Latin America
500016888,Jessica Wilkerson,"Walden, Greg",OR,2,2017,"Orlando, FL",Original,2/19/2017,2/22/2017,Healthcare Information and Management Systems Society (HIMSS)
500016889,Kristi Gribble,"Blackburn, Marsha",TN,7,2017,"Orlando, FL",Original,2/20/2017,2/23/2017,HIMSS
500016890,John Marshall,"Rush, Bobby",IL,1,2017,"Jersey City, NJ",Original,2/22/2017,2/23/2017,Alliance to Save Energy
500016891,Larry Bucshon,"Bucshon, Larry",IN,8,2017,"Nagoya, Japan",Original,2/18/2017,2/25/2017,U.S. Association of Former Member of Congress; Sasakawa Peace Foundation USA
500016891,Larry Bucshon,"Bucshon, Larry",IN,8,2017,"Tokyo, Japan",Original,2/18/2017,2/25/2017,U.S. Association of Former Member of Congress; Sasakawa Peace Foundation USA
500016892,Jim Cooper,"Cooper, Jim",TN,5,2017,"Hyderabad, India",Original,2/18/2017,2/27/2017,The Aspen Institute Congressional Program
500016892,Jim Cooper,"Cooper, Jim",TN,5,2017,"New Delhi, India",Original,2/18/2017,2/27/2017,The Aspen Institute Congressional Program
500016893,Skylar Sowder,"Conaway, K.",TX,11,2017,"West Palm Beach, FL",Original,2/22/2017,2/24/2017,"South Florida Agricultural Foundation, Inc."
500016894,Michael Capuano,"Capuano, Michael",MA,7,2017,"Berlin, Germany",Original,2/18/2017,2/23/2017,The German Marshall Fund of the United States
500016894,Michael Capuano,"Capuano, Michael",MA,7,2017,"Elmau, Germany",Original,2/18/2017,2/23/2017,The German Marshall Fund of the United States
500016895,Bennie Thompson,"Thompson, Bennie",MS,2,2017,"Berlin, Germany",Original,2/18/2017,2/23/2017,The German Marshall Fund of the United States
500016895,Bennie Thompson,"Thompson, Bennie",MS,2,2017,"Elmau, Germany",Original,2/18/2017,2/23/2017,The German Marshall Fund of the United States
500016896,Paul Beck,"Eshoo, Anna",CA,18,2017,"New York, NY",Original,2/23/2017,2/25/2017,Alliance to Save Energy
500016897,Suzan DelBene,"DelBene, Suzan",WA,1,2017,"Hyderabad, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
500016897,Suzan DelBene,"DelBene, Suzan",WA,1,2017,"New Delhi, India",Original,2/18/2017,2/27/2017,Aspen Institute Congressional Program
